ENSEMBL,means_sample_effectsample_5705STDY8058280,means_sample_effectsample_5705STDY8058281,means_sample_effectsample_5705STDY8058282,means_sample_effectsample_5705STDY8058283,means_sample_effectsample_5705STDY8058284,means_sample_effectsample_5705STDY8058285
ENSMUSG00000037235,0.00979156419634819,0.00944067444652319,0.0053642806597054005,0.030209554359316826,0.031651437282562256,0.03220963478088379
ENSMUSG00000037224,0.02492714859545231,0.018611645326018333,0.015612844377756119,0.010052334517240524,0.012778135016560555,0.012572347186505795
ENSMUSG00000029110,0.005737857893109322,0.007371965795755386,0.005503302440047264,0.02313956804573536,0.026631342247128487,0.012231100350618362
ENSMUSG00000037210,0.0953168198466301,0.08698377758264542,0.11138612776994705,0.0847088024020195,0.0901406779885292,0.05481124669313431
ENSMUSG00000059866,0.011345671489834785,0.013270259834825993,0.013701899908483028,0.004840103443711996,0.00575602101162076,0.00781436637043953
ENSMUSG00000029106,0.06093987450003624,0.06832420080900192,0.06139567866921425,0.08370908349752426,0.07684019207954407,0.06215100735425949
ENSMUSG00000001082,0.00778456125408411,0.007076944690197706,0.005802333354949951,0.015362510457634926,0.008688708767294884,0.0069885654374957085
ENSMUSG00000036693,0.01644834317266941,0.014444086700677872,0.003985676448792219,0.008802488446235657,0.009898451156914234,0.009021401405334473
ENSMUSG00000052783,0.010264182463288307,0.012319555506110191,0.012884596362709999,0.009176134131848812,0.02192108891904354,0.017380300909280777
ENSMUSG00000107246,0.004141565412282944,0.00478037865832448,0.00477563263848424,0.005693349055945873,0.008975781500339508,0.0024229951668530703
ENSMUSG00000029104,0.07517839968204498,0.05465032905340195,0.0595521405339241,0.04117920249700546,0.058530278503894806,0.03282639756798744
ENSMUSG00000029101,0.003956253174692392,0.0027977863792330027,0.003694071201607585,0.0028013347182422876,0.0025106556713581085,0.005837923381477594
ENSMUSG00000029103,0.07734595239162445,0.06828854978084564,0.01354419905692339,0.03933506831526756,0.016666777431964874,0.06755112111568451
ENSMUSG00000045318,0.002313986886292696,0.002162150340154767,0.00102863775100559,0.006611288525164127,0.0010578964138403535,0.0064618345350027084
ENSMUSG00000029098,0.0033528099302202463,0.0030293879099190235,0.0028951813001185656,0.00648293225094676,0.0068755438551306725,0.005228667985647917
ENSMUSG00000029095,0.0341050922870636,0.022437436506152153,0.023111658170819283,0.0272905882447958,0.04880056157708168,0.03414759784936905
ENSMUSG00000029094,0.010947865433990955,0.009873236529529095,0.014205371029675007,0.006818454246968031,0.01064847782254219,0.007909899577498436
ENSMUSG00000029093,0.026787061244249344,0.013666670769453049,0.016272922977805138,0.012838827446103096,0.013604849576950073,0.012667909264564514
ENSMUSG00000029198,0.005823126994073391,0.01329695712774992,0.0014766755048185587,0.01405444834381342,0.002742521231994033,0.027591941878199577
ENSMUSG00000029192,0.024107662960886955,0.015001265332102776,0.018362466245889664,0.028316784650087357,0.030711859464645386,0.01858547143638134
ENSMUSG00000029190,0.040010593831539154,0.04851241782307625,0.049876801669597626,0.04391150549054146,0.062293991446495056,0.04500490427017212
ENSMUSG00000060708,0.0013210168108344078,0.00490220170468092,0.002024382818490267,0.01009055320173502,0.0016471737762913108,0.01292969100177288
ENSMUSG00000055302,0.008106548339128494,0.058003805577754974,0.005827824119478464,0.11295374482870102,0.02251303941011429,0.14389915764331818
ENSMUSG00000029120,0.04383809491991997,0.024433346465229988,0.01836693100631237,0.027498314157128334,0.021818600594997406,0.016908135265111923
ENSMUSG00000039474,0.0024700199719518423,0.009880131110548973,0.0012568174861371517,0.0024780158419162035,0.0028150249272584915,0.006219168193638325
ENSMUSG00000063646,0.03519431874155998,0.027636265382170677,0.02435299940407276,0.02581695094704628,0.022574391216039658,0.02994944527745247
ENSMUSG00000029121,0.02008511871099472,0.011102038435637951,0.007469238713383675,0.014850239269435406,0.0070810564793646336,0.014655327424407005
ENSMUSG00000050248,0.003765852889046073,0.005269898101687431,0.001177517231553793,0.0022866344079375267,0.0026527231093496084,0.0021728714928030968
ENSMUSG00000029123,0.0009612957946956158,0.00510766776278615,0.003776613622903824,0.002870520344004035,0.007299283519387245,0.0017224829643964767
ENSMUSG00000048450,8.373590389965102e-06,5.918348324485123e-05,0.0003935608547180891,1.1852510397147853e-05,3.1388135539600626e-05,4.5485478040063754e-05
ENSMUSG00000029125,0.011188275180757046,0.03675006330013275,0.02595405839383602,0.03640708699822426,0.03935502842068672,0.04253719747066498
ENSMUSG00000029126,0.0685553327202797,0.053410910069942474,0.010504580102860928,0.03872096911072731,0.008279995061457157,0.09841582179069519
ENSMUSG00000029127,0.0046414597891271114,0.004993211943656206,0.0054322173818945885,0.003356920788064599,0.008501579985022545,0.0057898107916116714
ENSMUSG00000067365,0.0038360520265996456,0.012182044796645641,0.009052400477230549,0.03088536486029625,0.012835012748837471,0.015757223591208458
ENSMUSG00000005107,0.0021814662031829357,0.003042184514924884,0.002315338933840394,0.002658127574250102,0.004394895862787962,0.0023166765458881855
ENSMUSG00000005103,0.009463435038924217,0.004391856491565704,0.007075669709593058,0.01357295736670494,0.005540803540498018,0.008195553906261921
ENSMUSG00000039315,0.0018289490835741162,0.003511173650622368,0.0016923712100833654,0.0034352631773799658,0.0060875206254422665,0.0022465726360678673
ENSMUSG00000106794,0.00025089073460549116,0.0008785085519775748,0.0003176138561684638,0.0004538850043900311,0.0008618704741820693,0.00010265904711559415
ENSMUSG00000051022,0.013121504336595535,0.007979555986821651,0.009038279764354229,0.006157319992780685,0.02037379890680313,0.012393436394631863
ENSMUSG00000029128,0.016380317509174347,0.023349978029727936,0.03747674077749252,0.04746358469128609,0.0315413698554039,0.043338801711797714
ENSMUSG00000061755,0.06329412013292313,0.0928361788392067,0.03741947561502457,0.03577042371034622,0.043102115392684937,0.07955929636955261
ENSMUSG00000085720,0.0037726073060184717,0.003882486140355468,0.006904709152877331,0.013184335082769394,0.009894544258713722,0.012656521052122116
ENSMUSG00000039782,0.024908268824219704,0.01604457013309002,0.02914358116686344,0.03206263482570648,0.035428114235401154,0.03766942396759987
ENSMUSG00000087290,4.9458423745818436e-05,4.02789592044428e-05,0.0001183789863716811,0.00011213039397262037,0.0003707083233166486,3.441567241679877e-05
ENSMUSG00000039765,0.020323891192674637,0.03473467379808426,0.029340563341975212,0.012942633591592312,0.015193830244243145,0.01108668651431799
ENSMUSG00000039753,0.015364246442914009,0.0185183547437191,0.03990156576037407,0.07179638743400574,0.0885421484708786,0.0686093121767044
ENSMUSG00000029084,0.000979640637524426,0.000552672310732305,0.00044055291800759733,0.0012471462832763791,0.0007337959832511842,0.0006023206515237689
ENSMUSG00000029086,0.0006722099496982992,0.001106699462980032,0.0009277691715396941,0.0023102560080587864,0.001405517221428454,0.0008041012333706021
ENSMUSG00000046985,0.016366342082619667,0.017500394955277443,0.019526295363903046,0.026307327672839165,0.034393224865198135,0.01970064826309681
ENSMUSG00000105503,0.009072594344615936,0.009480132721364498,0.0033041422720998526,0.007486018817871809,0.0032094588968902826,0.004381834529340267
ENSMUSG00000104784,0.0037549473345279694,0.005097298417240381,0.006757551804184914,0.01871027797460556,0.011919111013412476,0.023261696100234985
ENSMUSG00000039706,0.020144566893577576,0.01958581805229187,0.021823709830641747,0.019470231607556343,0.023593394085764885,0.02292376011610031
ENSMUSG00000104894,0.0030688296537846327,0.004189567640423775,0.002504537347704172,0.0023497119545936584,0.0024144474882632494,0.0024160624016076326
ENSMUSG00000029092,0.0026982289273291826,0.005940090399235487,0.003088196273893118,0.010140929371118546,0.006969410460442305,0.0006609573028981686
ENSMUSG00000015806,0.016058003529906273,0.010878670029342175,0.007433356251567602,0.01987575553357601,0.008842086419463158,0.04212019592523575
ENSMUSG00000105255,0.030470287427306175,0.04737865552306175,0.03351426497101784,0.04584243521094322,0.02037867158651352,0.03362158685922623
ENSMUSG00000039682,0.005955164320766926,0.009715115651488304,0.004694364499300718,0.01390316803008318,0.008666050620377064,0.015062090009450912
ENSMUSG00000015804,0.0076089659705758095,0.007385233882814646,0.0014396833721548319,0.009167020209133625,0.0022973197046667337,0.01709030568599701
ENSMUSG00000015879,0.007245671935379505,0.01462599728256464,0.006242964416742325,0.008877214044332504,0.00769167160615325,0.006326468661427498
ENSMUSG00000015882,0.04000227525830269,0.07675192505121231,0.1016116589307785,0.04354819282889366,0.03930405527353287,0.05218920111656189
ENSMUSG00000031558,0.02499285899102688,0.022001000121235847,0.014004236087203026,0.0164572075009346,0.015885259956121445,0.012868417426943779
ENSMUSG00000029089,0.014174996875226498,0.009695345535874367,0.009004446677863598,0.006299073342233896,0.013345080427825451,0.01354885008186102
ENSMUSG00000029088,0.7134240865707397,0.6348187327384949,0.5631210207939148,0.6299081444740295,0.6180737018585205,0.6101524829864502
ENSMUSG00000029090,0.00431705079972744,0.00489711994305253,0.0033240728080272675,0.003568397369235754,0.0029866527765989304,0.003067160490900278
ENSMUSG00000029167,0.012252973392605782,0.008996413089334965,0.008682720363140106,0.008580585941672325,0.00805205199867487,0.007503787986934185
ENSMUSG00000029169,0.024960780516266823,0.022098714485764503,0.011036482639610767,0.018020283430814743,0.034730441868305206,0.018951009958982468
ENSMUSG00000045790,0.00975186936557293,0.00918019562959671,0.005850031040608883,0.004076390061527491,0.004423911217600107,0.007629384286701679
ENSMUSG00000039252,0.010633574798703194,0.0063619534485042095,0.0020020282827317715,0.009678679518401623,0.006322463508695364,0.006220016162842512
ENSMUSG00000029173,0.01486196368932724,0.010367193259298801,0.013460274785757065,0.012006065808236599,0.015485200099647045,0.022317474707961082
ENSMUSG00000029186,0.0022326370235532522,0.0019360292935743928,0.0036184799391776323,0.004685766063630581,0.0036156857386231422,0.0022458634339272976
ENSMUSG00000029179,0.0058485777117311954,0.006516280118376017,0.007094916887581348,0.021240444853901863,0.030235018581151962,0.013252774253487587
ENSMUSG00000029176,0.03771751746535301,0.02545979432761669,0.024693993851542473,0.021876560524106026,0.032671552151441574,0.013898627832531929
ENSMUSG00000029189,0.016003340482711792,0.015284022316336632,0.017687132582068443,0.013163805939257145,0.016730116680264473,0.013378269039094448
ENSMUSG00000061461,0.0020567497704178095,0.001898923539556563,0.00219256104901433,0.01803543046116829,0.012640339322388172,0.015509061515331268
ENSMUSG00000039191,0.021122679114341736,0.029786577448248863,0.025477347895503044,0.02215319126844406,0.016628261655569077,0.012445325031876564
ENSMUSG00000039178,0.01930113136768341,0.023367764428257942,0.023900749161839485,0.025507280603051186,0.028863271698355675,0.02535860799252987
ENSMUSG00000039156,0.040243618190288544,0.05242777615785599,0.0392482727766037,0.029075074940919876,0.04145513102412224,0.04149272292852402
ENSMUSG00000029108,0.2071457803249359,0.16586613655090332,0.182760089635849,0.09112046658992767,0.1026325523853302,0.1562868058681488
ENSMUSG00000037999,0.04011059179902077,0.03272745758295059,0.050386302173137665,0.03602050617337227,0.03142612800002098,0.060520801693201065
ENSMUSG00000090061,0.029697103425860405,0.02263994887471199,0.017233392223715782,0.020067881792783737,0.026033714413642883,0.013850344344973564
ENSMUSG00000060512,0.005813710391521454,0.01220687385648489,0.006306484341621399,0.00856227520853281,0.008533705957233906,0.004637870937585831
ENSMUSG00000047881,0.00876676570624113,0.009614365175366402,0.007893871515989304,0.008816556073725224,0.012549755163490772,0.008147922344505787
ENSMUSG00000029171,0.009402205236256123,0.002478294773027301,0.0038884261157363653,0.007740824483335018,0.006944331340491772,0.005362104158848524
ENSMUSG00000029174,0.011797568760812283,0.011799594387412071,0.00778453191742301,0.004047528374940157,0.005828216206282377,0.004750200547277927
ENSMUSG00000105352,0.0003975458675995469,0.000374431925592944,0.0003499032754916698,0.000599128776229918,0.0002558283740654588,0.00019657326629385352
ENSMUSG00000029178,0.013185197487473488,0.006384015548974276,0.013575040735304356,0.01617608405649662,0.019843773916363716,0.015892958268523216
ENSMUSG00000054920,0.025701381266117096,0.014738736674189568,0.01578795351088047,0.015395811758935452,0.017960509285330772,0.012567354366183281
ENSMUSG00000037890,0.005607426632195711,0.007158590480685234,0.004448287654668093,0.0063668484799563885,0.011938360519707203,0.007411257829517126
ENSMUSG00000029191,0.02435951866209507,0.012821757234632969,0.016080576926469803,0.021408215165138245,0.03508608788251877,0.016537737101316452
ENSMUSG00000047215,0.002595441648736596,0.007415594533085823,0.008836055174469948,0.01189334224909544,0.008078044280409813,0.002742332872003317
ENSMUSG00000029199,0.020991401746869087,0.019503703340888023,0.016436582431197166,0.017435776069760323,0.015372687950730324,0.008934586308896542
ENSMUSG00000029201,0.017146283760666847,0.009549330919981003,0.024762360379099846,0.015174636617302895,0.007755036931484938,0.008712049573659897
ENSMUSG00000037822,0.01314166747033596,0.011397155001759529,0.014263431541621685,0.03507520630955696,0.022560983896255493,0.0359964445233345
ENSMUSG00000029203,0.09115153551101685,0.07695386558771133,0.10654005408287048,0.15913236141204834,0.20788104832172394,0.05778934061527252
ENSMUSG00000107102,0.011513562873005867,0.01598360389471054,0.005630229599773884,0.005026421509683132,0.0053910259157419205,0.004854216706007719
ENSMUSG00000029202,0.06178789213299751,0.058877453207969666,0.06445597112178802,0.06310121715068817,0.09084020555019379,0.04593498632311821
ENSMUSG00000037795,0.010423080995678902,0.009257268160581589,0.01053368765860796,0.01190205104649067,0.015518107451498508,0.01126369833946228
ENSMUSG00000029204,0.0007317087147384882,0.00035323630436323583,0.000840256514493376,0.00091529730707407,0.0004631380143109709,0.0007769357180222869
ENSMUSG00000070780,0.002956470474600792,0.001588036771863699,0.001464408589527011,0.0007062304066494107,0.0026884886901825666,0.0007923694211058319
ENSMUSG00000029206,0.011898566968739033,0.0151671776548028,0.01898151822388172,0.01662561483681202,0.023142822086811066,0.012246699072420597
ENSMUSG00000029207,0.12682762742042542,0.09392070025205612,0.16062910854816437,0.163927361369133,0.13046155869960785,0.11258725076913834
ENSMUSG00000087601,0.001601634081453085,0.0022479172330349684,0.0024366702418774366,0.0016457284800708294,0.004727238789200783,0.0010588648729026318
ENSMUSG00000029223,0.08548303693532944,0.07668468356132507,0.015121386386454105,0.09323347359895706,0.011499055661261082,0.18071341514587402
ENSMUSG00000037736,0.0731193944811821,0.06250180304050446,0.04848574474453926,0.06776333600282669,0.07884261757135391,0.0630536824464798
ENSMUSG00000037720,0.01162432786077261,0.011505154892802238,0.010620222426950932,0.023769835010170937,0.010767675936222076,0.018559357151389122
ENSMUSG00000029221,0.02675166353583336,0.02325357124209404,0.025544514879584312,0.03781473636627197,0.05687481909990311,0.025469766929745674
ENSMUSG00000092060,0.008112306706607342,0.0031414027325809,0.010284283198416233,0.002323209773749113,0.0027914431411772966,0.004423278383910656
ENSMUSG00000050010,0.0336923785507679,0.027553671970963478,0.019894519820809364,0.025707760825753212,0.023654324933886528,0.01927752047777176
ENSMUSG00000037685,0.1430860310792923,0.1184193417429924,0.19437308609485626,0.09888789802789688,0.11923840641975403,0.12274911999702454
ENSMUSG00000085363,0.04224754124879837,0.06433752179145813,0.03108193539083004,0.07315168529748917,0.0660104975104332,0.06691045314073563
ENSMUSG00000037653,0.01738712377846241,0.02504999190568924,0.028094707056879997,0.028659749776124954,0.025739621371030807,0.014074977487325668
ENSMUSG00000029208,0.015255828388035297,0.034014053642749786,0.02025301195681095,0.018533561378717422,0.028829950839281082,0.010696333833038807
ENSMUSG00000029209,0.003060935065150261,0.0036461367271840572,0.004072077572345734,0.010280444286763668,0.012067841365933418,0.004809438716620207
ENSMUSG00000001260,0.005565904080867767,0.006779401563107967,0.00429200567305088,0.006467093247920275,0.004760852083563805,0.003656975692138076
ENSMUSG00000000560,0.03874081373214722,0.03384167701005936,0.034227728843688965,0.031071333214640617,0.028387686237692833,0.040842797607183456
ENSMUSG00000049387,0.0015790294855833054,0.000997570576146245,0.0016205754363909364,0.0016159601509571075,0.0022913224529474974,0.0021739285439252853
ENSMUSG00000029211,0.029712706804275513,0.01662447303533554,0.01515180990099907,0.01821376569569111,0.011793271638453007,0.01859385147690773
ENSMUSG00000029212,0.07721233367919922,0.09249036759138107,0.07227779924869537,0.07707912474870682,0.08691369742155075,0.08381994813680649
ENSMUSG00000105489,0.002110977889969945,0.002630028408020735,0.001634717802517116,0.003160791704431176,0.00415080226957798,0.0013394742272794247
ENSMUSG00000029213,0.0014022024115547538,0.003487936919555068,0.0017964525613933802,0.010792653076350689,0.0036642563063651323,0.010889324359595776
ENSMUSG00000093400,0.0003164247900713235,0.0003190294373780489,0.0016909926198422909,0.00034614864853210747,0.00040632864693179727,0.00027020167908631265
ENSMUSG00000072889,0.016928192228078842,0.006357407663017511,0.013067824766039848,0.006264211144298315,0.007102479226887226,0.006907284259796143
ENSMUSG00000029217,0.0013147584395483136,0.0013035027077421546,0.0008229705854319036,0.0012572634732350707,0.0010029964614659548,0.0003156737075187266
ENSMUSG00000036087,0.02033773995935917,0.012295019812881947,0.027839504182338715,0.013591219671070576,0.017679981887340546,0.024624284356832504
ENSMUSG00000063656,0.03371592238545418,0.02816583216190338,0.006724094040691853,0.006394694093614817,0.017942670732736588,0.00718159694224596
ENSMUSG00000070733,0.07893103361129761,0.061090338975191116,0.08292265236377716,0.07867772877216339,0.11641262471675873,0.10658614337444305
ENSMUSG00000029152,0.019609203562140465,0.026720192283391953,0.018121929839253426,0.02360907569527626,0.028549615293741226,0.04871964082121849
ENSMUSG00000029153,0.015888292342424393,0.00954331737011671,0.008852983824908733,0.01618218794465065,0.009261352010071278,0.028120560571551323
ENSMUSG00000029154,0.0015833330107852817,0.0013607378350570798,0.0008404965628869832,0.002282501431182027,0.0014528565807268023,0.0020423950627446175
ENSMUSG00000051674,0.017405638471245766,0.01298823393881321,0.009440818801522255,0.015061091631650925,0.023040905594825745,0.025129573419690132
ENSMUSG00000029156,0.006717770826071501,0.0047852229326963425,0.009742267429828644,0.02000531740486622,0.015894815325737,0.02089712768793106
ENSMUSG00000054814,0.03347862884402275,0.03915620967745781,0.024478167295455933,0.028213193640112877,0.03102482296526432,0.04943034425377846
ENSMUSG00000087250,0.029839610680937767,0.02072392776608467,0.014808711595833302,0.010601561516523361,0.016627468168735504,0.01408272422850132
ENSMUSG00000049907,0.007491782307624817,0.003505552653223276,0.002805716823786497,0.005573157221078873,0.006513493601232767,0.006215574685484171
ENSMUSG00000062110,0.025165224447846413,0.03882741928100586,0.04849115386605263,0.025719493627548218,0.0643475204706192,0.050083454698324203
ENSMUSG00000029227,0.02569350227713585,0.02040114440023899,0.02598831243813038,0.034040771424770355,0.0470314547419548,0.047502778470516205
ENSMUSG00000029228,0.012913689948618412,0.01744057424366474,0.009058916941285133,0.012190848588943481,0.0164962075650692,0.010189387015998363
ENSMUSG00000029229,0.008855685591697693,0.01335495337843895,0.012496120296418667,0.013120923191308975,0.014469544403254986,0.014281820505857468
ENSMUSG00000029231,0.0055742571130394936,0.0023963197600096464,0.0019247580785304308,0.0038856493774801493,0.002693068003281951,0.002364248502999544
ENSMUSG00000005672,0.005274928640574217,0.003022910328581929,0.003093794221058488,0.0031658431980758905,0.003804390551522374,0.003020986681804061
ENSMUSG00000029234,0.015912175178527832,0.02887478843331337,0.020643169060349464,0.029854360967874527,0.032611776143312454,0.025889549404382706
ENSMUSG00000029238,0.07284733653068542,0.0517471618950367,0.07751079648733139,0.058039769530296326,0.03738849610090256,0.06628309190273285
ENSMUSG00000098449,0.0005328876432031393,0.0014188926434144378,0.0023098618257790804,0.008571658283472061,0.003645780263468623,0.005229154136031866
ENSMUSG00000036435,0.0201382078230381,0.014327172189950943,0.010801060125231743,0.019863789901137352,0.019307680428028107,0.020752407610416412
ENSMUSG00000036403,0.006752024404704571,0.007863040082156658,0.016288060694932938,0.009504945948719978,0.025081150233745575,0.008764425292611122
ENSMUSG00000036377,0.03821546956896782,0.04175331071019173,0.04968654364347458,0.023523157462477684,0.035384658724069595,0.02866342104971409
ENSMUSG00000055923,0.0074582165107131,0.007917235605418682,0.017736252397298813,0.013573242351412773,0.015583176165819168,0.010511539876461029
ENSMUSG00000029246,0.01780705526471138,0.00693491380661726,0.008859677240252495,0.004550608806312084,0.006534118205308914,0.006892418954521418
ENSMUSG00000072852,0.023930838331580162,0.02658684551715851,0.019492555409669876,0.027299800887703896,0.028445811942219734,0.00853591226041317
ENSMUSG00000029247,0.009123743511736393,0.007017587311565876,0.005210126284509897,0.004778610542416573,0.005827340763062239,0.004658752586692572
ENSMUSG00000036323,0.016772260889410973,0.025375274941325188,0.013482713140547276,0.014205635525286198,0.03279705345630646,0.019343551248311996
ENSMUSG00000036285,0.0062910583801567554,0.008630594238638878,0.003085286356508732,0.005246195010840893,0.012884179130196571,0.004381102975457907
ENSMUSG00000029250,0.01559132244437933,0.010980981402099133,0.0143603989854455,0.013164634816348553,0.012182510457932949,0.012259249575436115
ENSMUSG00000036256,0.00657239742577076,0.002378478879109025,0.0016017523594200611,0.00675381813198328,0.005208923947066069,0.0037894011475145817
ENSMUSG00000037605,0.25710147619247437,0.26060739159584045,0.28286847472190857,0.1438610702753067,0.14691945910453796,0.18637830018997192
ENSMUSG00000087431,0.008241833187639713,0.011174583807587624,0.005765044596046209,0.0024915169924497604,0.009241575375199318,0.0040178499184548855
ENSMUSG00000029245,0.11007122695446014,0.10656358301639557,0.06945499032735825,0.05781520903110504,0.053575705736875534,0.08856815099716187
ENSMUSG00000029253,0.03595372289419174,0.045021314173936844,0.051760055124759674,0.036950722336769104,0.04112088307738304,0.02597135864198208
ENSMUSG00000029254,0.003861804958432913,0.005637663416564465,0.0013923043152317405,0.0034289658069610596,0.0053254906088113785,0.0031050024554133415
ENSMUSG00000035898,0.019165916368365288,0.021366391330957413,0.027302013710141182,0.020766790956258774,0.02864190563559532,0.016390210017561913
ENSMUSG00000035851,0.0132808368653059,0.026578707620501518,0.023204000666737556,0.035646695643663406,0.04369466006755829,0.013240533880889416
ENSMUSG00000070697,0.0031683652196079493,0.011648092418909073,0.004125907085835934,0.015579304657876492,0.010448379442095757,0.0303142499178648
ENSMUSG00000029291,0.09796173870563507,0.10364403575658798,0.06673749536275864,0.08851323276758194,0.07802567631006241,0.06999126821756363
ENSMUSG00000044221,0.004088880494236946,0.007493011187762022,0.004002949222922325,0.006553257815539837,0.008321349509060383,0.00838655885308981
ENSMUSG00000006262,0.00823022797703743,0.012104074470698833,0.018292831256985664,0.025420090183615685,0.021175697445869446,0.013282844796776772
ENSMUSG00000060961,0.029096709564328194,0.032318372279405594,0.019984498620033264,0.02670312486588955,0.038857050240039825,0.034097231924533844
ENSMUSG00000035528,0.0006903655012138188,0.00041331746615469456,0.0011877568904310465,0.0012826526071876287,0.0032806419767439365,0.0008759648771956563
ENSMUSG00000043635,0.007444370537996292,0.008519964292645454,0.007296353112906218,0.0081320283934474,0.008075883612036705,0.008495821617543697
ENSMUSG00000035505,0.008947952650487423,0.005310093052685261,0.003933187108486891,0.0077414922416210175,0.007945793680846691,0.011533700861036777
ENSMUSG00000055204,0.10091698914766312,0.08773059397935867,0.11873407661914825,0.09444544464349747,0.0992097482085228,0.085350900888443
ENSMUSG00000029376,0.006141631864011288,0.006571573205292225,0.006998349446803331,0.014702355489134789,0.017958959564566612,0.007917854003608227
ENSMUSG00000034981,0.0105988634750247,0.01579561084508896,0.016245709732174873,0.013814271427690983,0.006443188991397619,0.006260881200432777
ENSMUSG00000029397,0.013120260089635849,0.034297842532396317,0.035654015839099884,0.05741674453020096,0.06792458146810532,0.05882490426301956
ENSMUSG00000029403,0.015053861774504185,0.009705294854938984,0.006282245274633169,0.00997717585414648,0.007986465469002724,0.0058449506759643555
ENSMUSG00000097479,0.013176090084016323,0.018088674172759056,0.01152782328426838,0.02001369372010231,0.03211924433708191,0.01734037697315216
ENSMUSG00000029405,0.017400642856955528,0.01648140326142311,0.010279228910803795,0.03477370738983154,0.027736466377973557,0.046820882707834244
ENSMUSG00000029407,0.024203039705753326,0.029859749600291252,0.02481904625892639,0.03053380362689495,0.038207124918699265,0.020280037075281143
ENSMUSG00000029413,0.0018645069794729352,0.002995306858792901,0.002577959094196558,0.004394973628222942,0.004684291314333677,0.00551778357475996
ENSMUSG00000029415,0.008870752528309822,0.011576292105019093,0.008922048844397068,0.012802299112081528,0.014345786534249783,0.008843098767101765
ENSMUSG00000034826,0.006991812027990818,0.011380809359252453,0.007997165434062481,0.012149843387305737,0.009993688203394413,0.009198283776640892
ENSMUSG00000029426,0.022182106971740723,0.017641698941588402,0.015834424644708633,0.02288694493472576,0.03149564564228058,0.016254039481282234
ENSMUSG00000029381,0.012436283752322197,0.004614078905433416,0.008480587042868137,0.007111160550266504,0.013226480223238468,0.00490746833384037
ENSMUSG00000058013,0.03856993466615677,0.02643931657075882,0.026887260377407074,0.0295415036380291,0.022448260337114334,0.02545873075723648
ENSMUSG00000063015,0.011647170409560204,0.019997652620077133,0.02766735479235649,0.03398572653532028,0.033793818205595016,0.035114072263240814
ENSMUSG00000034724,0.019804740324616432,0.03017054870724678,0.04838663712143898,0.031185699626803398,0.028782740235328674,0.04104761779308319
ENSMUSG00000029486,0.006173324305564165,0.014837860129773617,0.00766058498993516,0.022435419261455536,0.011784149333834648,0.024934668093919754
ENSMUSG00000034687,0.015172487124800682,0.012147468514740467,0.009452223777770996,0.010913413017988205,0.012714621610939503,0.009612834081053734
ENSMUSG00000029484,0.0007924925303086638,0.0011804855894297361,0.0010958362836390734,0.000751349376514554,0.0012018580455332994,0.0010738986311480403
ENSMUSG00000106319,7.718172128079459e-05,2.3907683498691767e-05,2.1739811927545816e-05,5.2753410272998735e-05,3.221886436222121e-05,4.703256854554638e-05
ENSMUSG00000034663,0.03340206667780876,0.01448884792625904,0.017628580331802368,0.011150429025292397,0.011006773449480534,0.019239351153373718
ENSMUSG00000055725,0.017585141584277153,0.027497028931975365,0.029293620958924294,0.03962494060397148,0.028001675382256508,0.010180901736021042
ENSMUSG00000046000,0.0006709591834805906,0.0011842590756714344,0.0005352598382160068,0.00040572366560809314,0.0006867591291666031,0.0006282571121118963
ENSMUSG00000097516,0.00345319090411067,0.003911429550498724,0.006475606933236122,0.0022241927217692137,0.014294233173131943,0.002820839174091816
ENSMUSG00000029338,0.0013364425394684076,0.000844619411509484,0.0007626811857335269,0.0011263294145464897,0.0039532980881631374,0.0014208046486601233
ENSMUSG00000035456,0.004568565636873245,0.004375298973172903,0.001832450507208705,0.015428677201271057,0.025608591735363007,0.003208142938092351
ENSMUSG00000057816,0.011123658157885075,0.0038188216276466846,0.006368488073348999,0.005874705966562033,0.01257541123777628,0.001253749243915081
ENSMUSG00000029335,0.0009038581047207117,0.0011655292473733425,0.001197353471070528,0.0007749078795313835,0.0005546444444917142,0.002448245882987976
ENSMUSG00000029334,0.0041798935271799564,0.004446294624358416,0.0026786290109157562,0.004029768984764814,0.004699164070188999,0.0030118776485323906
ENSMUSG00000089809,0.04585174098610878,0.04583277553319931,0.04047989845275879,0.0365818627178669,0.03202691674232483,0.037225935608148575
ENSMUSG00000089743,0.008977239951491356,0.006568644195795059,0.005350347608327866,0.004563668742775917,0.005636144895106554,0.004234874155372381
ENSMUSG00000105218,0.0018233091104775667,0.0020170975476503372,0.000862828572280705,0.0013868431560695171,0.0006659752107225358,0.0019341653678566217
ENSMUSG00000105078,0.004567889962345362,0.00831559393554926,0.0025553491432219744,0.008718490600585938,0.011083356104791164,0.005706969648599625
ENSMUSG00000000568,0.03221415728330612,0.03181389346718788,0.04565457999706268,0.03928467258810997,0.021051984280347824,0.034505754709243774
ENSMUSG00000029328,0.20689068734645844,0.1580839306116104,0.21583528816699982,0.05974173545837402,0.030876480042934418,0.034618448466062546
ENSMUSG00000029326,0.007163244765251875,0.005826679524034262,0.005302922334522009,0.0036681739147752523,0.002558637410402298,0.003914144355803728
ENSMUSG00000050640,0.009389642626047134,0.00961176585406065,0.00574451545253396,0.00673450343310833,0.007970417849719524,0.012878269888460636
